,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
576,,,12000,12000,12000.0, 60 months,14.99,285.42,C,C4,owner/builder,10+ years,MORTGAGE,50000.0,Source Verified,Mar-2017,Current,n,,,debt_consolidation,Debt consolidation,605xx,IL,11.95,0,Apr-2003,0,55.0,95.0,8,1,11493,63.5,24,w,8414.84,8414.84,6554.67,6554.67,3585.16,2969.51,0.0,0.0,0.0,Feb-2019,285.42,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,14589.0,0.0,1.0,0.0,1.0,16.0,3096.0,62.0,0.0,1.0,4415.0,63.0,18100.0,0.0,0.0,0.0,2.0,1824.0,5136.0,64.3,0,0,167.0,123.0,21.0,16.0,2.0,21.0,,21.0,,0.0,3.0,5.0,4.0,4.0,12.0,7.0,10.0,5.0,8.0,0.0,0.0,0.0,0.0,95.8,75.0,1,0,23100.0,14589.0,14400.0,5000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
577,,,15000,15000,15000.0, 36 months,7.24,464.81,A,A3,Journeyman,10+ years,MORTGAGE,92000.0,Not Verified,Mar-2017,Late (31-120 days),y,,,other,Other,939xx,CA,7.38,1,Dec-2005,0,23.0,,10,0,7967,30.2,14,w,6646.61,6646.61,9767.05,9767.05,8353.39,1413.66,0.0,0.0,0.0,Jan-2019,464.81,Mar-2019,Feb-2019,0,,1,Joint App,147000.0,11.59,Not Verified,0,0.0,464897.0,0.0,1.0,0.0,0.0,48.0,6847.0,33.0,1.0,2.0,2802.0,32.0,26400.0,0.0,0.0,0.0,2.0,51655.0,5042.0,50.1,0,0,50.0,135.0,8.0,8.0,1.0,23.0,,,,0.0,3.0,7.0,4.0,4.0,2.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,1.0,92.9,33.3,0,0,547018.0,14814.0,10100.0,20618.0,16692.0,Nov-2002,1.0,1.0,15.0,43.2,2.0,22.0,4.0,0.0,10.0,Y,INTEREST ONLY-3 MONTHS DEFERRAL,INCOME_CURTAILMENT,ACTIVE,3.0,40.11,Feb-2019,Apr-2019,Feb-2019,3.0,12.0,In Grace Period,120.33,6702.75,43.87,Cash,N,,,,,,
578,,,28000,28000,28000.0, 36 months,15.99,984.26,C,C5,Lab manager,8 years,MORTGAGE,120000.0,Source Verified,Mar-2017,Current,n,,,debt_consolidation,Debt consolidation,902xx,CA,13.12,0,Dec-2006,0,,88.0,14,2,47644,87.1,18,w,11677.3,11677.3,22613.11,22613.11,16322.7,6290.41,0.0,0.0,0.0,Feb-2019,984.26,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,341744.0,0.0,0.0,0.0,0.0,51.0,0.0,,2.0,2.0,9615.0,87.0,54700.0,0.0,0.0,0.0,2.0,24410.0,5556.0,89.6,0,0,51.0,123.0,9.0,9.0,1.0,9.0,,,,0.0,12.0,12.0,12.0,14.0,1.0,13.0,16.0,12.0,14.0,0.0,0.0,0.0,2.0,100.0,83.3,0,2,384700.0,47644.0,53200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
579,,,3125,3125,3125.0, 36 months,18.99,114.54,D,D3,Physical Therapist Assistant,1 year,RENT,62600.0,Verified,Mar-2017,Fully Paid,n,,,major_purchase,Major purchase,787xx,TX,31.04,0,Feb-2002,2,24.0,,5,0,5241,97.1,45,w,0.0,0.0,3791.7747597565003,3791.77,3125.0,666.77,0.0,0.0,0.0,Jul-2018,2078.86,,Jan-2019,0,,1,Individual,,,,0,0.0,70317.0,1.0,2.0,2.0,3.0,1.0,65076.0,100.0,1.0,1.0,0.0,100.0,5400.0,1.0,8.0,3.0,4.0,17579.0,,,0,0,143.0,181.0,7.0,1.0,3.0,,44.0,3.0,24.0,0.0,0.0,2.0,0.0,8.0,26.0,3.0,16.0,2.0,5.0,0.0,0.0,0.0,3.0,95.5,,0,0,73014.0,70317.0,0.0,67614.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
580,,,20000,20000,20000.0, 60 months,12.74,452.41,C,C1,SALES/FINANCE,10+ years,RENT,115000.0,Not Verified,Mar-2017,Charged Off,n,,,debt_consolidation,Debt consolidation,934xx,CA,13.63,0,Jul-1999,0,58.0,62.0,13,1,8739,59.4,25,w,0.0,0.0,7761.43,7761.43,3055.24,2352.45,0.0,2353.74,423.6732,Mar-2018,452.41,,Sep-2018,0,58.0,1,Individual,,,,0,0.0,26394.0,0.0,4.0,0.0,2.0,16.0,17655.0,49.0,2.0,3.0,5334.0,52.0,14700.0,1.0,4.0,1.0,5.0,2030.0,3961.0,68.8,0,0,133.0,212.0,9.0,9.0,1.0,9.0,,9.0,58.0,1.0,7.0,7.0,7.0,10.0,8.0,9.0,16.0,7.0,13.0,0.0,0.0,0.0,2.0,95.7,28.6,1,0,50477.0,26394.0,12700.0,35777.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
581,,,12000,12000,12000.0, 36 months,7.99,375.99,A,A5,Principal Consultant,10+ years,MORTGAGE,124000.0,Verified,Mar-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,986xx,WA,30.4,0,Nov-2002,0,80.0,,9,0,30609,57.1,21,w,0.0,0.0,13212.9136918205,13212.91,12000.0,1212.91,0.0,0.0,0.0,Feb-2019,1973.09,,Feb-2019,0,,1,Individual,,,,0,0.0,532946.0,0.0,3.0,0.0,1.0,19.0,167985.0,41.0,0.0,0.0,11020.0,48.0,53600.0,0.0,1.0,1.0,2.0,59216.0,22991.0,57.1,0,0,161.0,159.0,41.0,7.0,5.0,41.0,80.0,10.0,80.0,0.0,4.0,4.0,5.0,8.0,6.0,5.0,10.0,4.0,9.0,0.0,0.0,0.0,1.0,95.2,40.0,0,0,591313.0,198594.0,53600.0,201413.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
582,,,35000,35000,35000.0, 60 months,12.74,791.71,C,C1,General Manager/share holder,3 years,MORTGAGE,241000.0,Source Verified,Mar-2017,Fully Paid,n,,,home_improvement,Home improvement,040xx,ME,3.28,0,Mar-1987,0,,91.0,8,1,209,0.9,17,f,0.0,0.0,38834.2613703252,38834.26,35000.0,3834.26,0.0,0.0,0.0,Feb-2018,30966.7,,Feb-2019,0,,1,Individual,,,,0,0.0,418876.0,0.0,2.0,2.0,2.0,7.0,29367.0,94.0,0.0,1.0,192.0,54.0,23200.0,0.0,0.0,1.0,5.0,52360.0,22991.0,0.9,0,0,122.0,360.0,19.0,7.0,4.0,19.0,,7.0,,0.0,2.0,2.0,4.0,8.0,3.0,4.0,10.0,2.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,1,0,462451.0,29576.0,23200.0,31251.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
583,,,5600,5600,5600.0, 36 months,18.99,205.25,D,D3,Resource Manager,5 years,RENT,81000.0,Source Verified,Mar-2017,Fully Paid,n,,,credit_card,Credit card refinancing,231xx,VA,10.77,1,Feb-1994,1,4.0,56.0,11,3,7051,46.4,26,f,0.0,0.0,6549.935063902901,6549.94,5600.0,949.94,0.0,0.0,0.0,Mar-2018,4304.01,,Jan-2019,0,78.0,1,Individual,,,,0,0.0,17164.0,3.0,2.0,1.0,2.0,7.0,10113.0,46.0,3.0,6.0,3831.0,46.0,15200.0,2.0,0.0,2.0,8.0,1560.0,2193.0,69.5,0,0,124.0,276.0,0.0,0.0,1.0,14.0,,1.0,4.0,1.0,3.0,6.0,3.0,5.0,8.0,9.0,17.0,6.0,11.0,0.0,0.0,0.0,4.0,92.0,33.3,3,0,37023.0,17164.0,7200.0,21823.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
584,,,16800,16800,16800.0, 36 months,11.44,553.52,B,B4,Administrative Assistant,10+ years,RENT,60000.0,Source Verified,Mar-2017,Fully Paid,n,,,other,Other,333xx,FL,16.38,0,Jul-2005,1,,87.0,18,1,8672,16.3,28,f,0.0,0.0,19356.2476069464,19356.25,16800.0,2556.25,0.0,0.0,0.0,Dec-2018,8307.2,,Dec-2018,0,,1,Individual,,,,0,0.0,21718.0,3.0,2.0,0.0,1.0,15.0,13046.0,64.0,5.0,8.0,3296.0,30.0,53100.0,0.0,0.0,1.0,9.0,1551.0,34583.0,19.6,0,0,41.0,139.0,2.0,2.0,0.0,2.0,,4.0,,0.0,5.0,7.0,9.0,12.0,3.0,16.0,25.0,7.0,18.0,0.0,0.0,0.0,5.0,100.0,14.3,1,0,73526.0,21718.0,43000.0,20426.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
585,,,19000,19000,19000.0, 60 months,16.99,472.1,D,D1,Sales rep,6 years,MORTGAGE,63000.0,Verified,Feb-2017,Current,n,,,debt_consolidation,Debt consolidation,350xx,AL,29.03,0,Mar-1989,0,24.0,,9,0,14093,54.6,16,w,13243.29,13243.29,11312.47,11312.47,5756.71,5555.76,0.0,0.0,0.0,Feb-2019,472.1,Mar-2019,Feb-2019,0,74.0,1,Joint App,113000.0,21.87,Not Verified,0,0.0,179683.0,0.0,3.0,2.0,2.0,8.0,60169.0,62.0,2.0,2.0,6264.0,59.0,25800.0,1.0,0.0,6.0,4.0,19965.0,11707.0,54.6,0,0,128.0,166.0,7.0,7.0,1.0,7.0,24.0,3.0,24.0,2.0,5.0,5.0,5.0,6.0,7.0,5.0,7.0,5.0,9.0,0.0,0.0,0.0,4.0,81.3,20.0,0,0,307541.0,74262.0,25800.0,76741.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
586,,,20000,20000,20000.0, 36 months,7.49,622.04,A,A4,Financial Reporting Administrator (FRA),2 years,MORTGAGE,55000.0,Not Verified,Feb-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,750xx,TX,21.44,0,Sep-2006,0,32.0,,12,0,11389,34.4,21,w,0.0,0.0,21842.7217438866,21842.72,20000.0,1842.72,0.0,0.0,0.0,Oct-2018,10654.32,,Oct-2018,0,,1,Joint App,100000.0,14.97,Not Verified,0,0.0,160710.0,0.0,2.0,0.0,2.0,16.0,22076.0,71.0,0.0,2.0,8820.0,52.0,33100.0,0.0,0.0,0.0,4.0,13393.0,13029.0,46.2,0,0,124.0,125.0,13.0,13.0,1.0,39.0,,20.0,32.0,0.0,2.0,3.0,2.0,4.0,7.0,9.0,13.0,3.0,12.0,0.0,0.0,0.0,0.0,81.0,0.0,0,0,201596.0,33465.0,24200.0,31131.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
587,,,10000,10000,10000.0, 60 months,24.74,292.0,E,E3,Director of Admission,2 years,RENT,45000.0,Verified,Feb-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,292xx,SC,26.8,0,Oct-2004,4,77.0,,10,0,7004,33.0,28,f,0.0,0.0,11091.7511047683,11091.75,10000.0,1091.75,0.0,0.0,0.0,Sep-2017,290.24,,Oct-2018,0,50.0,1,Individual,,,,0,676.0,172575.0,4.0,4.0,3.0,4.0,3.0,165571.0,99.0,5.0,6.0,6755.0,33.0,21550.0,2.0,0.0,7.0,10.0,17257.0,3592.0,33.0,0,0,148.0,130.0,2.0,2.0,0.0,2.0,,0.0,73.0,0.0,6.0,6.0,11.0,11.0,14.0,6.0,12.0,3.0,10.0,,0.0,0.0,8.0,93.0,0.0,0,0,188538.0,172575.0,21550.0,166988.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
588,,,1000,1000,1000.0, 36 months,11.49,32.98,B,B5,Laboratory technician,4 years,MORTGAGE,28000.0,Source Verified,Feb-2017,Fully Paid,n,,,car,Car financing,453xx,OH,26.58,0,Oct-1997,0,,,10,0,7866,25.9,17,w,0.0,0.0,1005.7416666674001,1005.74,1000.0,5.74,0.0,0.0,0.0,Mar-2017,1007.02,,Feb-2019,0,,1,Individual,,,,0,0.0,47874.0,0.0,2.0,1.0,2.0,8.0,9537.0,73.0,0.0,1.0,4620.0,40.0,30400.0,2.0,0.0,1.0,3.0,4787.0,8808.0,44.3,0,0,232.0,160.0,24.0,8.0,3.0,24.0,,8.0,,0.0,3.0,5.0,3.0,4.0,6.0,7.0,8.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0,78696.0,17403.0,15800.0,13000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
589,,,38400,38400,38400.0, 36 months,6.99,1185.51,A,A2,Manager,10+ years,MORTGAGE,175000.0,Source Verified,Feb-2017,Current,n,,,credit_card,Credit card refinancing,400xx,KY,15.14,0,Feb-1993,0,,,10,0,50289,63.3,38,w,13701.62,13701.62,28422.42,28422.42,24698.38,3724.04,0.0,0.0,0.0,Feb-2019,1185.51,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,374438.0,0.0,2.0,0.0,2.0,14.0,38727.0,64.0,1.0,1.0,21027.0,63.0,79500.0,0.0,7.0,2.0,4.0,41604.0,24948.0,65.1,0,0,141.0,288.0,9.0,9.0,8.0,9.0,,5.0,,0.0,4.0,5.0,5.0,10.0,9.0,7.0,21.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,40.0,0,0,424716.0,89016.0,71500.0,56196.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
590,,,24000,24000,24000.0, 36 months,15.99,843.66,C,C5,Principal,10+ years,OWN,75000.0,Source Verified,Feb-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,725xx,AR,20.13,2,May-1992,0,5.0,,9,0,30239,83.1,18,f,0.0,0.0,28079.720280319903,28079.72,24000.0,4079.72,0.0,0.0,0.0,May-2018,16311.12,,Jul-2018,0,,1,Individual,,,,0,0.0,54455.0,0.0,2.0,0.0,2.0,17.0,15045.0,75.0,0.0,0.0,9859.0,80.0,36400.0,0.0,0.0,0.0,2.0,6051.0,3874.0,85.8,0,0,163.0,297.0,45.0,17.0,2.0,45.0,5.0,17.0,5.0,0.0,4.0,6.0,4.0,6.0,7.0,6.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,83.3,100.0,0,0,106450.0,45284.0,27200.0,20050.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
591,,,3000,3000,3000.0, 36 months,16.99,106.95,D,D1,Letter carrier,10+ years,MORTGAGE,59000.0,Verified,Feb-2017,Current,n,,,debt_consolidation,Debt consolidation,890xx,NV,25.04,4,Feb-2001,0,3.0,,11,0,2873,52.2,19,f,1172.76,1172.76,2563.97,2563.97,1827.24,736.73,0.0,0.0,0.0,Feb-2019,106.95,Mar-2019,Feb-2019,0,74.0,1,Individual,,,,0,350.0,255641.0,1.0,4.0,1.0,2.0,5.0,38477.0,68.0,0.0,0.0,0.0,66.0,5500.0,2.0,3.0,0.0,2.0,25564.0,1500.0,0.0,0,0,141.0,192.0,39.0,5.0,4.0,91.0,55.0,20.0,3.0,1.0,0.0,2.0,2.0,3.0,6.0,5.0,9.0,2.0,11.0,0.0,0.0,0.0,1.0,63.2,0.0,0,0,434266.0,41350.0,1500.0,56766.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
592,,,15000,15000,15000.0, 36 months,7.99,469.98,A,A5,Real estate agent,3 years,MORTGAGE,90000.0,Source Verified,Feb-2017,Current,n,,,credit_card,Credit card refinancing,605xx,IL,20.58,1,Jul-2002,0,1.0,,16,0,14682,64.4,34,w,5402.94,5402.94,11272.86,11272.86,9597.06,1675.8,0.0,0.0,0.0,Feb-2019,469.98,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,333944.0,2.0,7.0,3.0,3.0,1.0,94375.0,96.0,0.0,1.0,6456.0,88.0,22800.0,1.0,0.0,6.0,4.0,22263.0,5283.0,68.6,0,0,160.0,175.0,17.0,1.0,5.0,17.0,1.0,8.0,1.0,0.0,4.0,7.0,4.0,8.0,13.0,8.0,16.0,7.0,16.0,0.0,0.0,0.0,3.0,91.2,75.0,0,0,382293.0,109057.0,16800.0,99493.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
593,,,10000,10000,10000.0, 36 months,11.49,329.72,B,B5,Table Game Dealer,9 years,MORTGAGE,80000.0,Verified,Feb-2017,Charged Off,n,,,credit_card,Credit card refinancing,330xx,FL,12.62,2,Jun-2006,1,4.0,,8,0,12006,63.0,23,w,0.0,0.0,2509.77,2509.77,771.48,541.02,16.49,1180.78,212.5404,Aug-2017,346.21,,Dec-2017,0,,1,Individual,,,,0,0.0,267964.0,1.0,1.0,0.0,0.0,55.0,6237.0,17.0,1.0,2.0,10930.0,63.0,18910.0,0.0,0.0,1.0,3.0,33495.0,3542.0,62.0,0,0,102.0,128.0,4.0,4.0,3.0,17.0,4.0,4.0,4.0,0.0,5.0,6.0,10.0,11.0,4.0,6.0,15.0,2.0,8.0,,0.0,0.0,1.0,91.0,20.0,0,0,356288.0,18243.0,17710.0,36378.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
594,,,19200,19200,19200.0, 36 months,6.99,592.76,A,A2,Technical Writer,1 year,RENT,146000.0,Source Verified,Feb-2017,Current,n,,,other,Other,980xx,WA,15.31,0,Oct-1995,0,,,10,0,20554,33.9,14,f,6850.68,6850.68,14218.78,14218.78,12349.32,1869.46,0.0,0.0,0.0,Feb-2019,592.76,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,57758.0,1.0,2.0,1.0,2.0,4.0,37204.0,78.0,1.0,1.0,5629.0,53.0,60700.0,0.0,1.0,0.0,3.0,5776.0,39216.0,29.2,0,0,113.0,255.0,7.0,4.0,0.0,7.0,,18.0,,0.0,6.0,7.0,6.0,7.0,4.0,8.0,10.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0,0,108700.0,57758.0,55400.0,48000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
595,,,25000,25000,25000.0, 60 months,16.99,621.18,D,D1,Contracts Negotiator,5 years,RENT,120000.0,Source Verified,Feb-2017,Current,n,,,debt_consolidation,Debt consolidation,752xx,TX,15.43,0,Aug-2000,0,70.0,,9,0,15806,82.8,42,w,17051.04,17051.04,15340.72,15340.72,7948.96,7391.76,0.0,0.0,0.0,Feb-2019,621.18,Mar-2019,Feb-2019,0,,1,Individual,,,,0,397.0,232060.0,0.0,3.0,3.0,4.0,10.0,216254.0,77.0,0.0,1.0,9211.0,79.0,19100.0,3.0,0.0,6.0,5.0,25784.0,1879.0,88.3,0,0,197.0,130.0,22.0,10.0,0.0,22.0,,6.0,,0.0,4.0,6.0,4.0,7.0,33.0,6.0,9.0,6.0,9.0,0.0,0.0,0.0,3.0,100.0,75.0,0,0,229797.0,232060.0,16100.0,210697.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
596,,,32000,32000,31750.0, 36 months,5.32,963.68,A,A1,Technology manager,10+ years,MORTGAGE,150000.0,Verified,Feb-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,958xx,CA,8.44,0,Jul-2003,0,28.0,,11,0,9226,34.2,20,f,0.0,0.0,33078.5842447162,32820.16,32000.0,1078.58,0.0,0.0,0.0,Oct-2017,26351.74,,Feb-2019,0,,1,Individual,,,,0,183.0,422444.0,1.0,2.0,0.0,3.0,16.0,19170.0,50.0,0.0,1.0,3580.0,44.0,27000.0,2.0,0.0,5.0,5.0,38404.0,9774.0,48.6,0,0,94.0,163.0,14.0,6.0,2.0,34.0,,0.0,28.0,0.0,6.0,6.0,6.0,7.0,9.0,8.0,9.0,6.0,11.0,0.0,0.0,0.0,1.0,95.0,0.0,0,0,461995.0,28396.0,19000.0,38170.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
597,,,12000,12000,12000.0, 60 months,15.99,291.76,C,C5,Registered Medical Assistant ,1 year,MORTGAGE,47000.0,Source Verified,Feb-2017,Current,n,,,debt_consolidation,Debt consolidation,605xx,IL,8.94,0,Oct-1994,0,26.0,,13,0,7199,44.7,22,w,8299.53,8299.53,7039.55,7039.55,3700.47,3339.08,0.0,0.0,0.0,Feb-2019,291.76,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0.0,107837.0,0.0,2.0,0.0,0.0,28.0,6264.0,71.0,0.0,3.0,1859.0,54.0,16100.0,1.0,0.0,1.0,3.0,9803.0,5753.0,38.1,0,0,267.0,145.0,18.0,18.0,1.0,19.0,,2.0,26.0,1.0,3.0,5.0,5.0,9.0,5.0,10.0,16.0,5.0,13.0,0.0,0.0,0.0,0.0,90.9,60.0,0,0,124925.0,13463.0,9300.0,8825.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
598,,,35000,35000,35000.0, 36 months,19.99,1300.55,D,D4,Electrical Engineering Technician,5 years,MORTGAGE,99099.0,Verified,Feb-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,186xx,PA,23.58,0,Jan-2005,2,,,21,0,30114,60.8,51,f,0.0,0.0,35026.4306667237,35026.43,35000.0,26.43,0.0,0.0,0.0,Feb-2017,35065.3,,Mar-2018,0,,1,Individual,,,,0,0.0,295134.0,3.0,5.0,2.0,3.0,6.0,46453.0,65.0,2.0,4.0,9274.0,63.0,49500.0,1.0,7.0,2.0,7.0,16396.0,12730.0,65.1,0,0,144.0,142.0,4.0,4.0,4.0,4.0,,4.0,,0.0,5.0,9.0,7.0,17.0,17.0,13.0,29.0,9.0,21.0,0.0,0.0,0.0,4.0,100.0,33.3,0,0,365162.0,76567.0,36500.0,71524.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
599,,,1500,1500,1500.0, 36 months,8.24,47.18,B,B1,Senior Food Service Officer,10+ years,MORTGAGE,93376.0,Source Verified,Feb-2017,Current,n,,,other,Other,370xx,TN,29.25,0,Mar-2006,0,55.0,,15,0,21271,58.6,33,f,541.33,541.33,1131.63,1131.63,958.67,172.96,0.0,0.0,0.0,Feb-2019,47.18,Mar-2019,Feb-2019,0,55.0,1,Individual,,,,0,0.0,233534.0,0.0,3.0,0.0,2.0,13.0,37369.0,64.0,0.0,2.0,2661.0,60.0,36300.0,0.0,1.0,0.0,4.0,15569.0,499.0,94.8,0,0,128.0,130.0,20.0,13.0,2.0,20.0,64.0,20.0,55.0,3.0,5.0,11.0,5.0,8.0,12.0,11.0,18.0,11.0,15.0,0.0,0.0,0.0,0.0,96.7,100.0,0,0,298069.0,58640.0,9600.0,58257.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
600,,,35000,35000,35000.0, 36 months,8.24,1100.66,B,B1,Project Manager ,2 years,MORTGAGE,108000.0,Verified,Jan-2017,Fully Paid,n,,,debt_consolidation,Debt consolidation,325xx,FL,31.37,1,Apr-2005,0,18.0,,20,0,21559,20.9,32,w,0.0,0.0,38456.1713010326,38456.17,35000.0,3456.17,0.0,0.0,0.0,Oct-2018,16375.67,,Oct-2018,0,,1,Joint App,168000.0,21.32,Not Verified,0,0.0,378471.0,1.0,12.0,2.0,3.0,4.0,118797.0,70.0,0.0,0.0,2376.0,56.0,72100.0,0.0,5.0,0.0,4.0,19920.0,15084.0,23.4,0,0,120.0,141.0,27.0,4.0,3.0,27.0,18.0,17.0,18.0,0.0,3.0,4.0,4.0,4.0,21.0,7.0,8.0,4.0,20.0,0.0,0.0,0.0,2.0,93.8,0.0,0,0,465961.0,140356.0,19700.0,151106.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
601,,,30250,30250,30250.0, 36 months,18.99,1108.7,D,D3,Registered Nurse Case Manager,10+ years,MORTGAGE,95000.0,Source Verified,Jan-2017,Charged Off,n,,,debt_consolidation,Debt consolidation,809xx,CO,25.23,1,Sep-1995,0,4.0,,24,0,16997,57.0,51,w,0.0,0.0,18938.75,18938.75,12113.26,6714.61,110.88,0.0,0.0,Jul-2018,1164.14,,Feb-2019,0,45.0,1,Individual,,,,0,0.0,450936.0,1.0,5.0,1.0,4.0,10.0,96749.0,63.0,2.0,6.0,4913.0,61.0,29800.0,0.0,4.0,1.0,11.0,18789.0,4689.0,69.6,0,0,171.0,256.0,0.0,0.0,4.0,0.0,4.0,9.0,4.0,3.0,6.0,13.0,9.0,12.0,21.0,18.0,26.0,13.0,24.0,0.0,0.0,0.0,4.0,82.4,55.6,0,0,491107.0,113746.0,15400.0,121307.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
